angle,azimuth,date,hour,power
38,130,2024-05-10,19,0.0
38,130,2024-05-10,20,0.0
38,130,2024-05-10,21,0.0
38,130,2024-05-11,6,62.0623762278254
38,130,2024-05-11,7,96.1187026843351
38,130,2024-05-11,8,234.23124154771835
38,130,2024-05-11,9,266.15490842504715
38,130,2024-05-11,10,286.9069333453356
38,130,2024-05-11,11,133.70570841026506
38,130,2024-05-11,12,141.18804794023092
38,130,2024-05-11,13,48.50512283340802
38,130,2024-05-11,14,130.41022954146223
38,130,2024-05-11,15,153.28610774629763
38,130,2024-05-11,16,75.56292505987898
38,130,2024-05-11,17,35.12159488753672
38,130,2024-05-11,18,5.674190737954555
38,130,2024-05-11,19,0.0
38,130,2024-05-11,20,0.0
38,130,2024-05-11,21,0.0
38,130,2024-05-12,6,99.77872391326576
38,130,2024-05-12,7,117.38841223247668
38,130,2024-05-12,8,159.76413476533932
38,130,2024-05-12,9,184.0505011344889
38,130,2024-05-12,10,166.33529523369018
38,130,2024-05-12,11,97.00216999045486
38,130,2024-05-12,12,44.507464233303054
38,130,2024-05-12,13,42.58265072992705
38,130,2024-05-12,14,51.694846846409646
38,130,2024-05-12,15,61.34508559306755
38,130,2024-05-12,16,16.84483003936868
38,130,2024-05-12,17,5.8066196052792485
38,130,2024-05-12,18,3.9298563212579656
38,130,2024-05-12,19,0.0
38,130,2024-05-12,20,0.0
38,130,2024-05-12,21,0.0
38,130,2024-05-13,6,146.52583116836996
38,130,2024-05-13,7,252.89029501010955
38,130,2024-05-13,8,310.04736363417584
38,130,2024-05-13,9,307.9804903756252
38,130,2024-05-13,10,336.6020113567886
38,130,2024-05-13,11,130.50328110284323
38,130,2024-05-13,12,285.27027917102816
38,130,2024-05-13,13,190.8177767578416
38,130,2024-05-13,14,127.08540888482544
38,130,2024-05-13,15,36.23260993219969
38,130,2024-05-13,16,34.61550200570199
38,130,2024-05-13,17,8.870930089264725
38,130,2024-05-13,18,2.071641558433805
38,130,2024-05-13,19,0.0
38,130,2024-05-13,20,0.0
38,130,2024-05-13,21,0.0
38,130,2024-05-14,6,53.16712802445692
38,130,2024-05-14,7,188.79380467554645
38,130,2024-05-14,8,220.07689401731648
38,130,2024-05-14,9,283.0034989947559
38,130,2024-05-14,10,138.48499087815458
38,130,2024-05-14,11,95.24545456745004
38,130,2024-05-14,12,142.74995209889678
38,130,2024-05-14,13,185.24266054605613
38,130,2024-05-14,14,66.64712117414784
38,130,2024-05-14,15,71.79664597502409
38,130,2024-05-14,16,12.681550036358349
38,130,2024-05-14,17,3.554840852980839
38,130,2024-05-14,18,0.9535978644440553
38,130,2024-05-14,19,0.0
38,130,2024-05-14,20,0.0
38,130,2024-05-14,21,0.0
38,130,2024-05-15,6,59.580991105015045
38,130,2024-05-15,7,40.203670577159855
38,130,2024-05-15,8,144.0775918187688
38,130,2024-05-15,9,173.4064908471079
38,130,2024-05-15,10,195.83610289755435
38,130,2024-05-15,11,88.21457163831468
38,130,2024-05-15,12,133.10650569978637
38,130,2024-05-15,13,51.71363689231835
38,130,2024-05-15,14,31.65455605432592
38,130,2024-05-15,15,36.23157757911268
38,130,2024-05-15,16,14.51647572442343
38,130,2024-05-15,17,4.574061718610079
38,130,2024-05-15,18,1.2243795803057045
38,130,2024-05-15,19,0.0
38,130,2024-05-15,20,0.0
38,130,2024-05-15,21,0.0
38,130,2024-05-16,6,174.03920718887952
38,130,2024-05-16,7,274.04802590569545
38,130,2024-05-16,8,212.21928561627152
38,130,2024-05-16,9,137.1395716202704
38,130,2024-05-16,10,79.12564947089533
38,130,2024-05-16,11,148.3437681903224
38,130,2024-05-16,12,134.70972258889952
38,130,2024-05-16,13,43.47726883594396
38,130,2024-05-16,14,116.65362763678117
38,130,2024-05-16,15,174.81696249032498
38,130,2024-05-16,16,66.59264316085276
38,130,2024-05-16,17,23.985497113494738
38,130,2024-05-16,18,6.432555859435215
38,130,2024-05-16,19,0.0
38,130,2024-05-16,20,0.0
38,130,2024-05-16,21,0.0
38,130,2024-05-17,6,73.85241869494169
38,130,2024-05-17,7,88.07546466662197
38,130,2024-05-17,8,94.23614486248022
38,130,2024-05-17,9,145.08235310013285
38,130,2024-05-17,10,98.01473537579356
38,130,2024-05-17,11,87.40613701171013
38,130,2024-05-17,12,195.8483989723308
38,130,2024-05-17,13,123.97231235756286
